 XYZ	date	basin	area	DL1	DL2	DL3	DL4	NA	P1	P2	P3	PE
33318KorrigansD1S1DeversoirduLac1.secteur15591654530600	21/03/1991	Korrigans	299.6	1	0	NA	NA	NA	NA	NA	NA	NA
33318KorrigansNADeversoirduLac1.environdusecteur25590984530765	21/03/1991	Korrigans	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
33350ArmorNAEntrebuseetbarrage5527364520468	22/04/1991	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33619Studer1DeversoirLac15729794542417	16/01/1992	Studer	1335	3	0	NA	NA	NA	NA	NA	NA	NA
33619Studer2DeversoirLac1.ruisseaurivegaucheS1.1.2.ex25729394542399	16/01/1992	Studer	120	2	0	NA	NA	NA	NA	NA	NA	NA
33619Studer3DeversoirLac1.pool1.secteur2(ex3)5729674542490	16/01/1992	Studer	277	38	5	NA	NA	NA	NA	NA	NA	NA
33619Studer5DeversoirLac1.pool2.secteur55730484542452	16/01/1992	Studer	154	13	5	NA	NA	NA	NA	NA	NA	NA
33619Studer6Deversoirlac1.pool2bis.secteur65730564542441	16/01/1992	Studer	60	12	2	NA	NA	NA	NA	NA	NA	NA
33619Studer7.1DeversoirLac1.pool3.secteur7.1radier5730584542426	16/01/1992	Studer	63,5	2	0	NA	NA	NA	NA	NA	NA	NA
33619Studer7.2DeversoirLac1.secteur7.2.pool4(expool3)5730584542426	16/01/1992	Studer	63,5	1	0	NA	NA	NA	NA	NA	NA	NA
33620Studer3.1DeversoirLac1.secteur3.1.chenalradierrivegauche5729924542496	17/01/1992	Studer	142	1	3	NA	NA	NA	NA	NA	NA	NA
33620Studer3.2DeversoirLac1.secteur3.2.radierlarge.platpeuprofondrivedroite5730094542506	17/01/1992	Studer	589	2	1	NA	NA	NA	NA	NA	NA	NA
33620Studer3.3DeversoirLac1.secteur3.3.rapide+radieravalpool25730254542482	17/01/1992	Studer	256	2	2	NA	NA	NA	NA	NA	NA	NA
33620Studer5DeversoirLac1.pool2.secteur4(ex5)5730484542452	17/01/1992	Studer	154	2	1	NA	NA	NA	NA	NA	NA	NA
33620Studer5DeversoirLac1.pool2.secteur55730484542452	17/01/1992	Studer	154	7	3	NA	NA	NA	NA	NA	NA	NA
33621Studer10.1DeversoirLac15730854542285	18/01/1992	Studer	186	23	8	NA	NA	NA	NA	NA	NA	NA
33621Studer10.2DeversoirLac15730934542281	18/01/1992	Studer	441	28	9	NA	NA	NA	NA	NA	NA	NA
33621Studer11.1Deversoirlac1.pool7(ex5).11.15731034542241	18/01/1992	Studer	179	27	15	NA	NA	NA	NA	NA	NA	NA
33621Studer8.1DeversoirLac15730514542387	18/01/1992	Studer	124	1	0	NA	NA	NA	NA	NA	NA	NA
33621Studer8.2DeversoirLac15730514542387	18/01/1992	Studer	366,5	6	1	NA	NA	NA	NA	NA	NA	NA
33621Studer9DeversoirLac1.pool5(ex4).secteur95730474542327	18/01/1992	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	19
33622Studer11.2Deversoirlac1.amontpool6(ex5).11.25731064542221	19/01/1992	Studer	69	6	1	NA	NA	NA	NA	NA	NA	NA
33622Studer12.1DeversoirLac15731384542196	19/01/1992	Studer	308	15	5	NA	NA	NA	NA	NA	NA	NA
33622Studer12.2DeversoirLac1.avalexpool75731384542196	19/01/1992	Studer	110	0	1	NA	NA	NA	NA	NA	NA	NA
33622Studer13DeversoirLac1.pool7(ex6).secteur135731554542169	19/01/1992	Studer	129	36	5	NA	NA	NA	NA	NA	NA	NA
33622Studer7.2DeversoirLac1.pool4(expool3)5730584542426	19/01/1992	Studer	47	NA	NA	NA	NA	NA	NA	NA	NA	1
33623ArmorNADeversoircrue5527364520468	20/01/1992	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33623StuderNABras1Lac25727644542484	20/01/1992	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33623StuderNABras1rgLac25727644542484	20/01/1992	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
33623StuderNABras3Lac25726474542540	20/01/1992	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33623StuderNABras3principal25726474542540	20/01/1992	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33625Val_de_l'OuestNA50mpool+30mradier+sous-berge5616614542448	22/01/1992	Val_de_l'Ouest	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
33625Val_de_l'OuestNARapide50m5616614542448	22/01/1992	Val_de_l'Ouest	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33625Val_de_l'OuestNARapideagrosblocs5616614542448	22/01/1992	Val_de_l'Ouest	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
33626StuderNAEffluantduLejay5727644542484	23/01/1992	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
33635Armor2DeversoirduLacd'Argoat.avalcascade5523004519385	01/02/1992	Armor	NA	2	0	NA	NA	NA	NA	NA	NA	NA
33635Armor3DeversoirduLacd'Argoat.amontcascade5523424519170	01/02/1992	Armor	NA	5	0	NA	NA	NA	NA	NA	NA	NA
33636Armor1DeversoirduLacd'Enfer.secteursexperimentaux(amontgorges)5513434518541	02/02/1992	Armor	NA	1	0	NA	NA	NA	NA	NA	NA	NA
33636Armor2IntermediaireDeversoirduLacd'Enfer.secteursexperimentaux(amontgorges)5513434518541	02/02/1992	Armor	NA	0	1	NA	NA	NA	NA	NA	NA	NA
33636Armor3amontDeversoirduLacd'Enfer.secteursexperimentaux5513434518541	02/02/1992	Armor	NA	1	4	NA	NA	NA	NA	NA	NA	NA
33636ArmorNADeversoirduLacd'Enfer.secteursexperimentaux(amontduS3)5513434518541	02/02/1992	Armor	NA	1	0	NA	NA	NA	NA	NA	NA	NA
33638Armor1SS1DeversoirduLacd'Argoat.anciensecteur1(aval)5522474519676	04/02/1992	Armor	NA	7	0	NA	NA	NA	NA	NA	NA	NA
33638Armor1SS2DeversoirduLacd'Argoat.anciensecteur1(amont)5522474519627	04/02/1992	Armor	NA	8	1	NA	NA	NA	NA	NA	NA	NA
33638Armor1SS3DeversoirduLacd'Argoat.anciensecteur2=Pool15522534519576	04/02/1992	Armor	NA	3	1	NA	NA	NA	NA	NA	NA	NA
33638Armor1SS4DeversoirduLacd'Argoat.anciensecteur35522494519521	04/02/1992	Armor	NA	1	0	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS10Pool.bergeeffondree.1SS4surfeuillesdepeche5972634533873	08/02/1992	Norvegienne	346	45	5	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS11(1/2amont)Pool(nuit).1SS6surfeuillesdepeche5972164533879	08/02/1992	Norvegienne	375	0	5	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS11(1/2amont)Pool.1SS6surfeuillesdepeche5972164533879	08/02/1992	Norvegienne	375	11	0	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS11(1/2aval)Platavalpool.1SS5surfeuillesdepeche5972164533879	08/02/1992	Norvegienne	375	23	5	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS7Stationdecontrole.radier.1SS1surfeuillesdepeche5973274533875	08/02/1992	Norvegienne	279	1	2	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS8Plat.1SS2surfeuillesdepeche5973024533869	08/02/1992	Norvegienne	298	2	1	NA	NA	NA	NA	NA	NA	NA
33642Norvegienne1SS9Radieravecsousberge.1SS3surfeuillesdepeche.iledisparue5972864533868	08/02/1992	Norvegienne	262	8	1	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne1SS11(1/2amont)Pool.1SS6surfeuillesdepeche5972164533879	09/02/1992	Norvegienne	375	65	10	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne1SS12RadierlimiteS1etS2.1SS7surfeuillesdepeche5972104533926	09/02/1992	Norvegienne	82	2	1	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne2SS10Pool75972904534188	09/02/1992	Norvegienne	875	49	9	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne2SS1Amontpool5(plat-radier)5972274533972	09/02/1992	Norvegienne	352	1	1	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne2SS3Courantrapidebrasgauche5972494533995	09/02/1992	Norvegienne	127	1	2	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne2SS5Platmoyennementprofond(brasgauche)5972824534031	09/02/1992	Norvegienne	272	28	1	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne2SS7Pool65973224534096	09/02/1992	Norvegienne	51	128	8	NA	NA	NA	NA	NA	NA	NA
33643Norvegienne2SS8Ycomprislebrasrapideenaval5973164534100	09/02/1992	Norvegienne	142	14	1	NA	NA	NA	NA	NA	NA	NA
33644Norvegienne2SS12Radier.amontpool5973184534223	10/02/1992	Norvegienne	261	5	1	NA	NA	NA	NA	NA	NA	NA
33644Norvegienne2SS14Platpeuprofond.sous-bergerivegauche5973864534262	10/02/1992	Norvegienne	1207	30	2	NA	NA	NA	NA	NA	NA	NA
33644Norvegienne2SS16Plataveccourantassezfort(brasgauche)5973354534371	10/02/1992	Norvegienne	246	8	2	NA	NA	NA	NA	NA	NA	NA
33644Norvegienne2SS17Courantrapide.sousbergebienabrite(brasgauche)5972974534383	10/02/1992	Norvegienne	111	1	1	NA	NA	NA	NA	NA	NA	NA
33644Norvegienne2SS21Pool8.poolprofond5972494534391	10/02/1992	Norvegienne	1163	118	26	NA	NA	NA	NA	NA	NA	NA
33647Norvegienne3SS5Pool95973084534561	13/02/1992	Norvegienne	320	79	16	NA	NA	NA	NA	NA	NA	NA
33647Norvegienne3SS6Amontpool9.zonedeblocsavecunpeudecourant.profondeurmoyenne.sousbergerivegauchesur10m5973024534596	13/02/1992	Norvegienne	376	74	3	NA	NA	NA	NA	NA	NA	NA
33647Norvegienne3SS7Radieravalpool105972714534638	13/02/1992	Norvegienne	301	24	4	NA	NA	NA	NA	NA	NA	NA
33647Norvegienne3SS8Pool105972574534663	13/02/1992	Norvegienne	287	96	35	NA	NA	NA	NA	NA	NA	NA
33654KorrigansD4S1SS1DeversoirduLac4.PIR1SS15635624527939	20/02/1992	Korrigans	NA	8	2	NA	NA	NA	NA	NA	NA	NA
33654KorrigansD4S1SS2DeversoirduLac4.PIR1SS25635624527939	20/02/1992	Korrigans	NA	12	3	NA	NA	NA	NA	NA	NA	NA
33654KorrigansD4S1SS3DeversoirduLac4.PIR1SS35635624527939	20/02/1992	Korrigans	NA	12	0	NA	NA	NA	NA	NA	NA	NA
33654KorrigansD4S1'SS4DeversoirduLac4.PIR1SS45635414527956	20/02/1992	Korrigans	NA	29	1	NA	NA	NA	NA	NA	NA	NA
33654KorrigansD4S1'SS5DeversoirduLac4.PIR1SS55635414527956	20/02/1992	Korrigans	NA	10	2	NA	NA	NA	NA	NA	NA	NA
33654KorrigansD4S2DeversoirduLac4.secteur2.lignedroitea300menamontdel'embouchure5634204528147	20/02/1992	Korrigans	405	17	1	NA	NA	NA	NA	NA	NA	NA
33655KorrigansD1S1DeversoirduLac1.secteur15591654530600	21/02/1992	Korrigans	299.6	7	1	NA	NA	NA	NA	NA	NA	NA
33655KorrigansD1S2DeversoirduLac1.secteur25590984530765	21/02/1992	Korrigans	191.4	9	1	NA	NA	NA	NA	NA	NA	NA
33655KorrigansD2S3DeversoirduLac2.secteur35601794529616	21/02/1992	Korrigans	194.8	NA	NA	NA	NA	NA	NA	NA	NA	19
33655KorrigansNADeversoirduLac1.poolenavaldusecteur25591044530713	21/02/1992	Korrigans	NA	NA	NA	NA	NA	NA	NA	NA	NA	18
33655KorrigansNADeversoirduLac1.poolsouslacascade5590534530800	21/02/1992	Korrigans	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
33656KorrigansD2S1DeversoirduLac2.secteur15605234529253	22/02/1992	Korrigans	320.4	13	1	NA	NA	NA	NA	NA	NA	NA
33656KorrigansD3S1DeversoirduLac3.secteur15613764528662	22/02/1992	Korrigans	411.7	11	1	NA	NA	NA	NA	NA	NA	NA
33656KorrigansD4S4DeversoirduLac4.secteur4.100menamontdelaconfluenceavecpetitruisseaurivedroite5628004528316	22/02/1992	Korrigans	164.5	14	6	NA	NA	NA	NA	NA	NA	NA
33656KorrigansD4S5DeversoirduLac4.secteur55625814528462	22/02/1992	Korrigans	270	NA	NA	NA	NA	NA	NA	NA	NA	10
33674CataractesNAChutesde2.5men2paliers.environ7-800mdelamer(probablementfranchissablesparforteseaux).brasrivegaucheenfacedelacabane.5896164554736	11/03/1992	Cataractes	100	NA	NA	NA	NA	NA	NA	NA	NA	1
33674CataractesNARuisseaurivedroite.justesouslacabane.entrelajonctionaveclariviere(petitecascadede50cm)ettroude5mlimiteenamontparcascadeinfranchissable5897854554869	11/03/1992	Cataractes	90	NA	NA	NA	NA	NA	NA	NA	NA	2
33674Nord1Radierenavaldupool145826484551988	11/03/1992	Nord	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
33674PepinsNAEntrel'embouchureetpremierepetitecascadede25cm5868544553384	11/03/1992	Pepins	60	NA	NA	NA	NA	NA	NA	NA	NA	23
33676EstAF1Affluent1.cotenorddulacMarville.1erapartirdel'embouchuredelaRivieredel'Est6039434555620	13/03/1992	Est	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
33676EstAF2Affluent2.cotenorddulacMarville(lesRavines)6041874555556	13/03/1992	Est	NA	NA	NA	NA	NA	NA	NA	NA	NA	17
33677EstNAAmontseuil.80mX3m6020664552998	14/03/1992	Est	240	NA	NA	NA	NA	NA	NA	NA	NA	7
33677EstNARiviereduVolcan6023134552659	14/03/1992	Est	105	NA	NA	NA	NA	NA	NA	NA	NA	18
33678ManchotsNARivieredesManchots.a500menamontdel'etangdelamanchotiere6116014546144	15/03/1992	Manchots	250	NA	NA	NA	NA	NA	NA	NA	NA	18
33684Trois_Lacs1Rivieredes3Lacs.avaldelaconfluenceaveclarivieredesJoncs5720444531746	21/03/1992	Trois_Lacs	200	NA	NA	NA	NA	NA	NA	NA	NA	7
33685Americains1AmericainsStation1.enavald'unecascadede2m5778194532960	22/03/1992	Americains	240	NA	NA	NA	NA	NA	NA	NA	NA	1
33689Armor2SS1DeversoirAvalpiege5527364520468	26/03/1992	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
33691Armor2SS1DeversoirduLacd'Argoat.avalcascade5523004519385	28/03/1992	Armor	NA	4	3	NA	NA	NA	NA	NA	NA	NA
33692ArmorNADeversoirParsifal35481694521501	29/03/1992	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
33692ArmorNADeversoirParsifal4(gorges)5481694521501	29/03/1992	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33692ArmorNADeversoirParsifal65481694521501	29/03/1992	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33700AcaenaNAAmontpool55679674504247	06/04/1992	Acaena	120	10	3	NA	NA	NA	NA	NA	NA	NA
33702MouettesNA200mdel'embouchure.20mX3m5763264506207	08/04/1992	Mouettes	60	NA	NA	NA	NA	NA	NA	NA	NA	5
33708Val_RaideNA100mdel'embouchure.40mX2.5m5817124501148	14/04/1992	Val_Raide	100	NA	NA	NA	NA	NA	NA	NA	NA	8
33751FermeNAAval?5887824532830	27/05/1992	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
33755FermeNAAval?5887824532830	31/05/1992	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
33768ChateauNASouillerivedroitepresduhallfusee5930154533410	13/06/1992	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
33826Isthme_du_LacNAPort-Raymond.ruisseauaunord-ouestdelacabane"St-Malo"5590774534818	10/08/1992	Isthme_du_Lac	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
33853FermeNAAval?5887824532830	06/09/1992	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
33961Armor1SS1DeversoirduLacd'Argoat5522474519676	23/12/1992	Armor	NA	16	6	2	NA	NA	NA	NA	NA	NA
33961Armor1SS2DeversoirduLacd'Argoat5522474519627	23/12/1992	Armor	NA	2	0	NA	NA	NA	NA	NA	NA	NA
33961Armor1SS3DeversoirduLacd'Argoat.Pool15522534519576	23/12/1992	Armor	NA	2	2	NA	NA	NA	NA	NA	NA	NA
33961Armor1SS4DeversoirduLacd'Argoat5522494519521	23/12/1992	Armor	NA	5	0	NA	NA	NA	NA	NA	NA	NA
33961Armor2DeversoirduLacd'Argoat.rapidesavalSS15523004519385	23/12/1992	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	15
33961Armor2SS1DeversoirduLacd'Argoat.avalcascade5523004519385	23/12/1992	Armor	NA	21	2	NA	NA	NA	NA	NA	NA	NA
33984Armor3AmonttransectEddy92DeversoirduLacd'Argoat.amontcascade5523424519170	15/01/1993	Armor	NA	17	5	NA	NA	NA	NA	NA	NA	NA
33984Armor3AvaltransectEddy92DeversoirduLacd'Argoat.amontcascade5523424519170	15/01/1993	Armor	NA	7	3	NA	NA	NA	NA	NA	NA	NA
33984ArmorNADeversoirduLacd'Enfer.avalcascade5513434518541	15/01/1993	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	22
33984ArmorSS1DeversoirduLacd'Enfer.avalcascades5513434518541	15/01/1993	Armor	NA	2	0	NA	NA	NA	NA	NA	NA	NA
33985Armor1DeversoirduLacd'Enfer.secteursexperimentaux(amontgorges).entreS2etS35513434518541	16/01/1993	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
33985Armor1DeversoirduLacd'Enfer.secteursexperimentaux(amontgorges)5513434518541	16/01/1993	Armor	NA	2	2	NA	NA	NA	NA	NA	NA	NA
33985Armor2intermediaireDeversoirduLacd'Enfer.secteursexperimentaux(amontgorges)5513434518541	16/01/1993	Armor	NA	2	2	NA	NA	NA	NA	NA	NA	NA
33985Armor3amontDeversoirduLacd'Enfer.secteursexperimentaux.amontdesgorges5513434518541	16/01/1993	Armor	NA	5	0	NA	NA	NA	NA	NA	NA	NA
33985ArmorNADeversoirduLacd'Enfer.brasentreS1etS25513434518541	16/01/1993	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
33985ArmorNADeversoirduLacd'Enfer.pool:grandcoudeamontS15513434518541	16/01/1993	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	14
33985ArmorSS2DeversoirduLacd'Enfer.avalgorges5512434518578	16/01/1993	Armor	NA	5	1	NA	NA	NA	NA	NA	NA	NA
34006Norvegienne1SS10Pool4.PIR1-4surfeuillesdepeche5972634533873	06/02/1993	Norvegienne	346	14	11	NA	NA	NA	NA	NA	NA	NA
34006Norvegienne1SS9PIR1-3surfeuillesdepeche5972864533868	06/02/1993	Norvegienne	262	2	1	NA	NA	NA	NA	NA	NA	NA
34006NorvegienneNAAval?5981114533052	06/02/1993	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
34007Norvegienne1SS11(1/2amont)Pool5.PIR1-6surfeuillesdepeche5972164533879	07/02/1993	Norvegienne	375	28	3	NA	NA	NA	NA	NA	NA	NA
34007Norvegienne1SS11(1/2aval)Platavalpool5.PIR1-5surfeuilledepeche5972164533879	07/02/1993	Norvegienne	375	22	9	NA	NA	NA	NA	NA	NA	NA
34008Norvegienne1SS12PIR1-7surfeuillesdepeche5972104533926	08/02/1993	Norvegienne	82	1	1	NA	NA	NA	NA	NA	NA	NA
34008Norvegienne2SS1Amontpool5(plat-radier)5972274533972	08/02/1993	Norvegienne	352	1	1	NA	NA	NA	NA	NA	NA	NA
34008Norvegienne2SS2Petitrapide.faibleprofondeur5972524534016	08/02/1993	Norvegienne	791	8	0	NA	NA	NA	NA	NA	NA	NA
34008Norvegienne2SS3Courantrapidebrasgauche5972494533995	08/02/1993	Norvegienne	127	2	1	NA	NA	NA	NA	NA	NA	NA
34008Norvegienne2SS5Platmoyennementprofond(brasgauche)5972824534031	08/02/1993	Norvegienne	272	3	2	NA	NA	NA	NA	NA	NA	NA
34009Norvegienne2SS10Pool75972904534188	09/02/1993	Norvegienne	875	28	9	NA	NA	NA	NA	NA	NA	NA
34009Norvegienne2SS12Radier.amontpool5973184534223	09/02/1993	Norvegienne	261	1	1	NA	NA	NA	NA	NA	NA	NA
34009Norvegienne2SS7Pool65973224534096	09/02/1993	Norvegienne	51	9	32	7	NA	NA	NA	NA	NA	NA
34009Norvegienne2SS8Radier5973164534100	09/02/1993	Norvegienne	142	12	2	NA	NA	NA	NA	NA	NA	NA
34010Norvegienne2SS14Platpeuprofond.sous-bergerivegauche5973864534262	10/02/1993	Norvegienne	1207	6	1	NA	NA	NA	NA	NA	NA	NA
34010Norvegienne2SS16Plataveccourantassezfort(brasgauche)5973354534371	10/02/1993	Norvegienne	246	5	2	NA	NA	NA	NA	NA	NA	NA
34011Norvegienne2SS17Courantrapide.sousbergebienabrite(brasgauche)5972974534383	11/02/1993	Norvegienne	111	3	1	NA	NA	NA	NA	NA	NA	NA
34011Norvegienne2SS21Pool8.poolprofond5972494534391	11/02/1993	Norvegienne	1163	79	22	NA	NA	NA	NA	NA	NA	NA
34012Norvegienne3SS4amontPlatpeuprofond>radierenaval.PIR2-1surfeuillesdepeche5972994534531	12/02/1993	Norvegienne	150	1	1	NA	NA	NA	NA	NA	NA	NA
34012Norvegienne3SS5Pool9.PIR2-2surfeuillesdepeche5973084534561	12/02/1993	Norvegienne	320	13	5	NA	NA	NA	NA	NA	NA	NA
34012Norvegienne3SS6amontPlatprofond.sousbergerivegauche.PIR2-4surfeuillesdepeche5973024534596	12/02/1993	Norvegienne	188	28	8	NA	NA	NA	NA	NA	NA	NA
34012Norvegienne3SS6avalAmontpool9.profondcourantavecblocs.sousbergerivegauche.PIR2-3surfeuillesdepeche5973024534596	12/02/1993	Norvegienne	188	10	1	NA	NA	NA	NA	NA	NA	NA
34013Norvegienne3SS7amontPlat+blocs.pasdesousberge.PIR2-6surfeuillesdepeche5972714534638	13/02/1993	Norvegienne	150	6	1	NA	NA	NA	NA	NA	NA	NA
34013Norvegienne3SS7avalRadieravecblocsetpetitesousbergerivegauche.PIR2-5surfeuillesdepeche5972714534638	13/02/1993	Norvegienne	150	18	4	NA	NA	NA	NA	NA	NA	NA
34013Norvegienne3SS8Pool10.PIR2-7surfeuillesdepeche5972574534663	13/02/1993	Norvegienne	287	52	13	NA	NA	NA	NA	NA	NA	NA
34013Norvegienne3SS9amontRadier.PIR2-9surfeuillesdepeche5972284534667	13/02/1993	Norvegienne	202	2	2	NA	NA	NA	NA	NA	NA	NA
34013Norvegienne3SS9avalRapidesavecsblocs.PIR2-8surfeuillesdepeche5972284534667	13/02/1993	Norvegienne	202	21	4	NA	NA	NA	NA	NA	NA	NA
34017Studer1DeversoirLac15729794542417	17/02/1993	Studer	1335	1	2	NA	NA	NA	NA	NA	NA	NA
34017Studer3DeversoirLac1.secteur2(ex3)5729674542490	17/02/1993	Studer	277	15	8	NA	NA	NA	NA	NA	NA	NA
34018Studer3.3DeversoirLac1.rapide+radieramontpool25730254542482	18/02/1993	Studer	256	1	2	NA	NA	NA	NA	NA	NA	NA
34018Studer3.4DeversoirLac1.pool2.secteur3.45730164542471	18/02/1993	Studer	258	3	2	NA	NA	NA	NA	NA	NA	NA
34018Studer5DeversoirLac1.pool2.secteur4(ex5)5730484542452	18/02/1993	Studer	154	1	1	NA	NA	NA	NA	NA	NA	NA
34018Studer5DeversoirLac1.pool3expool2.secteur55730484542452	18/02/1993	Studer	154	6	7	NA	NA	NA	NA	NA	NA	NA
34018Studer6Deversoirlac1.pool2bis.secteur65730564542441	18/02/1993	Studer	60	5	3	NA	NA	NA	NA	NA	NA	NA
34018Studer7.1DeversoirLac1.pool3.secteur7.1radier5730584542426	18/02/1993	Studer	80	4	2	NA	NA	NA	NA	NA	NA	NA
34019Studer7.2DeversoirLac1.pool4(expool3)5730584542426	19/02/1993	Studer	47	7	3	NA	NA	NA	NA	NA	NA	NA
34019Studer8.1DeversoirLac15730514542387	19/02/1993	Studer	366,5	10	5	NA	NA	NA	NA	NA	NA	NA
34019Studer8.2DeversoirLac15730514542387	19/02/1993	Studer	366,5	1	1	NA	NA	NA	NA	NA	NA	NA
34020Studer10.1DeversoirLac15730854542285	20/02/1993	Studer	186	12	1	NA	NA	NA	NA	NA	NA	NA
34020Studer10.2DeversoirLac15730934542281	20/02/1993	Studer	441	42	8	NA	NA	NA	NA	NA	NA	NA
34020Studer11.1Deversoirlac1.pool7(ex5).11.15731034542241	20/02/1993	Studer	179	15	10	NA	NA	NA	NA	NA	NA	NA
34020Studer11.2Deversoirlac1.amontpool6(ex5).11.25731064542221	20/02/1993	Studer	69	3	4	NA	NA	NA	NA	NA	NA	NA
34020Studer12.1DeversoirLac15731384542196	20/02/1993	Studer	308	5	2	NA	NA	NA	NA	NA	NA	NA
34020Studer12.2DeversoirLac1.avalexpool75731384542196	20/02/1993	Studer	110	1	1	NA	NA	NA	NA	NA	NA	NA
34020Studer13DeversoirLac1.pool6.secteur135731554542169	20/02/1993	Studer	129	26	2	NA	NA	NA	NA	NA	NA	NA
34020Studer9DeversoirLac1.pool5(ex4).secteur95730474542327	20/02/1993	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	6
34027KorrigansD4S1DeversoirduLac4.secteur1.100maudessusdel'embouchure5635534527937	27/02/1993	Korrigans	650	7	0	NA	NA	NA	NA	NA	NA	NA
34027KorrigansD4S1SS3DeversoirduLac4.PIR1SS3.pool5635624527939	27/02/1993	Korrigans	650	7	1	NA	NA	NA	NA	NA	NA	NA
34027KorrigansD4S1'SS4DeversoirduLac4.PIR1SS45631324528278	27/02/1993	Korrigans	NA	14	0	NA	NA	NA	NA	NA	NA	NA
34027KorrigansD4S1'SS5DeversoirduLac4.PIR1SS55635414527956	27/02/1993	Korrigans	NA	6	2	NA	NA	NA	NA	NA	NA	NA
34027KorrigansD4S2DeversoirduLac4.secteur2.lignedroitea300menamontdel'embouchure5634204528147	27/02/1993	Korrigans	405	21	4	NA	NA	NA	NA	NA	NA	NA
34028KorrigansD1S1DeversoirduLac1.secteur15591654530600	28/02/1993	Korrigans	299.6	8	1	NA	NA	NA	NA	NA	NA	NA
34028KorrigansD1S2DeversoirduLac1.secteur2.rapideavecblocs5590984530765	28/02/1993	Korrigans	191.4	15	3	NA	NA	NA	NA	NA	NA	NA
34028KorrigansNADeversoirduLac1.poolenavaldusecteur25591044530713	28/02/1993	Korrigans	NA	NA	NA	NA	NA	NA	NA	NA	NA	23
34028KorrigansNADeversoirduLac1.poolsouslacascade5590534530800	28/02/1993	Korrigans	NA	NA	NA	NA	NA	NA	NA	NA	NA	19
34029KorrigansD2S1DeversoirduLac2.secteur15605234529253	01/03/1993	Korrigans	320.4	14	1	NA	NA	NA	NA	NA	NA	NA
34029KorrigansD2S2DeversoirduLac2.secteur25602364529381	01/03/1993	Korrigans	243.8	35	2	NA	NA	NA	NA	NA	NA	NA
34029KorrigansD2S3DeversoirduLac2.secteur35601794529616	01/03/1993	Korrigans	194.8	16	2	NA	NA	NA	NA	NA	NA	NA
34029KorrigansD3S1DeversoirduLac3.secteur15613764528662	01/03/1993	Korrigans	411.7	9	3	NA	NA	NA	NA	NA	NA	NA
34029KorrigansD3S2DeversoirduLac3.secteur25612334528805	01/03/1993	Korrigans	381	29	4	NA	NA	NA	NA	NA	NA	NA
34029KorrigansD3S3DeversoirduLac3.secteur35611014528793	01/03/1993	Korrigans	337	5	1	NA	NA	NA	NA	NA	NA	NA
34031KorrigansD4S3DeversoirduLac4.secteur35630084528297	03/03/1993	Korrigans	580	17	3	NA	NA	NA	NA	NA	NA	NA
